feature_id,feature_name,max_activation,threshold,threshold_strategy,train_token_count_filtered,test_token_count_filtered,train_activation_mean,train_activation_std,train_activation_p95,train_activation_p99,test_activation_mean,test_activation_std,test_activation_p95,test_activation_p99,train_positive_count_filtered,test_positive_count_filtered,train_positive_fraction_filtered,test_positive_fraction_filtered,activating_examples_count,probe_a_auc_filtered,probe_b_auc_filtered,probe_c_auc_filtered,probe_a_auc_unfiltered,probe_b_auc_unfiltered,probe_c_auc_unfiltered,train_positive_fraction_unfiltered,test_positive_fraction_unfiltered,train_token_count_unfiltered,test_token_count_unfiltered,balanced_train_size_filtered,balanced_train_size_unfiltered,notes
559,Feature 559,100.5,10.05,dynamic_0.1_max,1562166,438325,0.049875374883413315,1.3327722549438477,0.0,0.0,0.048552997410297394,1.3070015907287598,0.0,0.0,2451,681,0.0015689753841781218,0.001553641704214909,15,0.9333717351262146,0.9657633711123147,0.9349254423207023,0.9333717351262146,0.9657633711123147,0.9349254423207023,0.0015689753841781218,0.001553641704214909,1562166.0,438325.0,4902.0,4902.0,unfiltered_not_run_no_padding
560,Feature 560,95.6875,9.56875,dynamic_0.1_max,1562166,438325,0.050871290266513824,1.045067310333252,0.0,0.0,0.045881856232881546,1.038987159729004,0.0,0.0,3949,964,0.002527900363981805,0.0021992813551588433,15,0.8786559084222998,0.9387981783063435,0.8774846744195223,0.8786559084222998,0.9387981783063435,0.8774846744195223,0.002527900363981805,0.0021992813551588433,1562166.0,438325.0,7898.0,7898.0,unfiltered_not_run_no_padding
561,Feature 561,165.375,16.5375,dynamic_0.1_max,1562166,438325,0.01693524792790413,0.6203733682632446,0.0,0.0,0.017921775579452515,0.622332751750946,0.0,0.0,312,69,0.0001997226927227964,0.00015741744139622426,15,0.7971215553188686,0.8594895267354823,0.7971845520505783,0.7971215553188686,0.8594895267354823,0.7971845520505783,0.0001997226927227964,0.00015741744139622426,1562166.0,438325.0,624.0,624.0,unfiltered_not_run_no_padding
562,Feature 562,147.25,14.725000000000001,dynamic_0.1_max,1562166,438325,0.014571449719369411,0.681242048740387,0.0,0.0,0.02111808769404888,0.9893983006477356,0.0,0.0,537,227,0.00034375348074404383,0.0005178805680716364,15,0.8185339488038834,0.8674513877298551,0.8225336523280662,0.8185339488038834,0.8674513877298551,0.8225336523280662,0.00034375348074404383,0.0005178805680716364,1562166.0,438325.0,1074.0,1074.0,unfiltered_not_run_no_padding
563,Feature 563,200.375,20.0375,dynamic_0.1_max,1562166,438325,0.015239137224853039,0.8028090596199036,0.0,0.0,0.014858107082545757,0.8728182911872864,0.0,0.0,373,90,0.00023877103969744572,0.00020532709747333598,15,0.9922587956994156,0.9984073486701073,0.991719473189803,0.9922587956994156,0.9984073486701073,0.991719473189803,0.00023877103969744572,0.00020532709747333598,1562166.0,438325.0,746.0,746.0,unfiltered_not_run_no_padding
564,Feature 564,78.3125,7.831250000000001,dynamic_0.1_max,1562166,438325,0.1963515281677246,2.074991464614868,0.0,8.5,0.2006787806749344,2.080807685852051,0.0,8.640625,18175,5253,0.011634486987938541,0.011984258255860377,15,0.7421293029183226,0.8278986757262479,0.7417123616670468,0.7421293029183226,0.8278986757262479,0.7417123616670468,0.011634486987938541,0.011984258255860377,1562166.0,438325.0,36350.0,36350.0,unfiltered_not_run_no_padding
565,Feature 565,126.625,12.662500000000001,dynamic_0.1_max,1562166,438325,0.1819540411233902,2.270310401916504,0.0,0.0,0.17894533276557922,2.2462453842163086,0.0,0.0,7626,2093,0.004881683508666813,0.004774995722352136,15,0.8068359832147071,0.88294413994256,0.8093199701781832,0.8068359832147071,0.88294413994256,0.8093199701781832,0.004881683508666813,0.004774995722352136,1562166.0,438325.0,15252.0,15252.0,unfiltered_not_run_no_padding
566,Feature 566,117.3125,11.731250000000001,dynamic_0.1_max,1562166,438325,0.04734199494123459,0.9072519540786743,0.0,0.0,0.04173661768436432,0.7826481461524963,0.0,0.0,1687,411,0.0010799108417415308,0.000937660411794901,15,0.7540133311957941,0.8091971407422407,0.7572950724462592,0.7540133311957941,0.8091971407422407,0.7572950724462592,0.0010799108417415308,0.000937660411794901,1562166.0,438325.0,3374.0,3374.0,unfiltered_not_run_no_padding
567,Feature 567,117.75,11.775,dynamic_0.1_max,1562166,438325,0.09734681248664856,1.4005444049835205,0.0,0.0,0.09133216738700867,1.3211424350738525,0.0,0.0,4562,1199,0.0029203042442352478,0.002735413220783665,15,0.7397221887996848,0.7929213898575828,0.741528556052475,0.7397221887996848,0.7929213898575828,0.741528556052475,0.0029203042442352478,0.002735413220783665,1562166.0,438325.0,9124.0,9124.0,unfiltered_not_run_no_padding
568,Feature 568,95.1875,9.51875,dynamic_0.1_max,1562166,438325,0.041798923164606094,0.9837836027145386,0.0,0.0,0.03859295696020126,0.9986465573310852,0.0,0.0,2649,686,0.0016957224776368196,0.00156504876518565,15,0.6803867701788133,0.8307239605080208,0.6814228674848607,0.6803867701788133,0.8307239605080208,0.6814228674848607,0.0016957224776368196,0.00156504876518565,1562166.0,438325.0,5298.0,5298.0,unfiltered_not_run_no_padding
569,Feature 569,74.625,7.4625,dynamic_0.1_max,1562166,438325,0.09869425743818283,1.2067912817001343,0.0,0.0,0.06611687690019608,0.9597907066345215,0.0,0.0,11895,2300,0.0076144276600566135,0.005247248046540809,15,0.7409958304145904,0.8312124090411648,0.7446767845880397,0.7409958304145904,0.8312124090411648,0.7446767845880397,0.0076144276600566135,0.005247248046540809,1562166.0,438325.0,23790.0,23790.0,unfiltered_not_run_no_padding
570,Feature 570,120.875,12.0875,dynamic_0.1_max,1562166,438325,0.10463390499353409,1.3581297397613525,0.0,0.0,0.1161072701215744,1.454350471496582,0.0,0.0,4708,1485,0.003013764222240146,0.003387897108310044,15,0.8634538553128884,0.8916965376069396,0.8632330693314121,0.8634538553128884,0.8916965376069396,0.8632330693314121,0.003013764222240146,0.003387897108310044,1562166.0,438325.0,9416.0,9416.0,unfiltered_not_run_no_padding
571,Feature 571,174.375,17.4375,dynamic_0.1_max,1562166,438325,0.055344998836517334,2.0615720748901367,0.0,0.0,0.0449245348572731,1.8733383417129517,0.0,0.0,1111,243,0.0007111920244071373,0.0005543831631780072,15,0.9912454896214913,0.9974302873526713,0.9847143260831921,0.9912454896214913,0.9974302873526713,0.9847143260831921,0.0007111920244071373,0.0005543831631780072,1562166.0,438325.0,2222.0,2222.0,unfiltered_not_run_no_padding
572,Feature 572,106.1875,10.61875,dynamic_0.1_max,1562166,438325,0.018311578780412674,0.5375756621360779,0.0,0.0,0.015305851586163044,0.48397040367126465,0.0,0.0,2054,496,0.0013148410604250764,0.0011315804482974962,15,0.9931275989211873,0.9969839017464397,0.9942142264777256,0.9931275989211873,0.9969839017464397,0.9942142264777256,0.0013148410604250764,0.0011315804482974962,1562166.0,438325.0,4108.0,4108.0,unfiltered_not_run_no_padding
573,Feature 573,93.0,9.3,dynamic_0.1_max,1562166,438325,0.1792626529932022,2.558480978012085,0.0,0.0,0.17061211168766022,2.407572031021118,0.0,0.0,9424,2639,0.006032649539165492,0.006020646780357041,15,0.8615007662618588,0.8802563691933163,0.8608124491943144,0.8615007662618588,0.8802563691933163,0.8608124491943144,0.006032649539165492,0.006020646780357041,1562166.0,438325.0,18848.0,18848.0,unfiltered_not_run_no_padding
574,Feature 574,30.078125,3.0078125,dynamic_0.1_max,1562166,438325,0.00399614404886961,0.31328925490379333,0.0,0.0,0.005885580088943243,0.35678791999816895,0.0,0.0,275,145,0.00017603762980374684,0.00033080476815148575,15,0.8488420047815336,0.7493505030998125,0.8369960148639908,0.8488420047815336,0.7493505030998125,0.8369960148639908,0.00017603762980374684,0.00033080476815148575,1562166.0,438325.0,550.0,550.0,unfiltered_not_run_no_padding
575,Feature 575,125.6875,12.568750000000001,dynamic_0.1_max,1562166,438325,0.07386895269155502,1.25963294506073,0.0,0.0,0.0766073539853096,1.1771700382232666,0.0,0.0,2763,824,0.0017686980769009183,0.0018798836479780984,15,0.7443250948020026,0.7718781524893268,0.7425976840485667,0.7443250948020026,0.7718781524893268,0.7425976840485667,0.0017686980769009183,0.0018798836479780984,1562166.0,438325.0,5526.0,5526.0,unfiltered_not_run_no_padding
576,Feature 576,118.9375,11.89375,dynamic_0.1_max,1562166,438325,0.06251079589128494,1.0569732189178467,0.0,0.0,0.05436204373836517,0.9610600471496582,0.0,0.0,2747,671,0.0017584558875305186,0.0015308275822734272,15,0.8250198982970556,0.8657829889056826,0.8222519682013809,0.8250198982970556,0.8657829889056826,0.8222519682013809,0.0017584558875305186,0.0015308275822734272,1562166.0,438325.0,5494.0,5494.0,unfiltered_not_run_no_padding
577,Feature 577,68.8125,6.8812500000000005,dynamic_0.1_max,1562166,438325,0.015364134684205055,0.51510089635849,0.0,0.0,0.011309477500617504,0.41221025586128235,0.0,0.0,1835,424,0.001174651093417729,0.0009673187703188274,15,0.6386314545852593,0.7697954409700511,0.6453098320275976,0.6386314545852593,0.7697954409700511,0.6453098320275976,0.001174651093417729,0.0009673187703188274,1562166.0,438325.0,3670.0,3670.0,unfiltered_not_run_no_padding
578,Feature 578,143.375,14.3375,dynamic_0.1_max,1562166,438325,0.06208229437470436,1.420822024345398,0.0,0.0,0.058043573051691055,1.3490018844604492,0.0,0.0,2624,675,0.00167971905674557,0.00153995323105002,15,0.9841522017847848,0.9843926746808501,0.9851431187613984,0.9841522017847848,0.9843926746808501,0.9851431187613984,0.00167971905674557,0.00153995323105002,1562166.0,438325.0,5248.0,5248.0,unfiltered_not_run_no_padding
579,Feature 579,111.5,11.15,dynamic_0.1_max,1562166,438325,0.06917612999677658,1.7185747623443604,0.0,0.0,0.06481495499610901,1.6606640815734863,0.0,0.0,2516,654,0.0016105842784953713,0.0014920435749729082,15,0.9802630258270674,0.9840830548034918,0.9795967698552731,0.9802630258270674,0.9840830548034918,0.9795967698552731,0.0016105842784953713,0.0014920435749729082,1562166.0,438325.0,5032.0,5032.0,unfiltered_not_run_no_padding
580,Feature 580,64.6875,6.46875,dynamic_0.1_max,1562166,438325,0.006595599930733442,0.34815433621406555,0.0,0.0,0.003719575237482786,0.22198426723480225,0.0,0.0,814,156,0.0005210713842190907,0.0003559003022871157,15,0.6340911459581424,0.7154332530985146,0.6379929816917029,0.6340911459581424,0.7154332530985146,0.6379929816917029,0.0005210713842190907,0.0003559003022871157,1562166.0,438325.0,1628.0,1628.0,unfiltered_not_run_no_padding
581,Feature 581,148.0,14.8,dynamic_0.1_max,1562166,438325,0.04585755616426468,1.403198003768921,0.0,0.0,0.045120880007743835,1.4548766613006592,0.0,0.0,1021,266,0.0006535797091986383,0.0006068556436434153,15,0.9900737269795102,0.9922125623652129,0.9887997714868189,0.9900737269795102,0.9922125623652129,0.9887997714868189,0.0006535797091986383,0.0006068556436434153,1562166.0,438325.0,2042.0,2042.0,unfiltered_not_run_no_padding
582,Feature 582,81.9375,8.19375,dynamic_0.1_max,1562166,438325,0.06815844774246216,1.1733849048614502,0.0,0.0,0.06096382439136505,1.0855143070220947,0.0,0.0,6128,1545,0.00392275852886313,0.0035247818399589347,15,0.9469515197345209,0.9600280287440405,0.946746170229886,0.9469515197345209,0.9600280287440405,0.946746170229886,0.00392275852886313,0.0035247818399589347,1562166.0,438325.0,12256.0,12256.0,unfiltered_not_run_no_padding
583,Feature 583,98.375,9.8375,dynamic_0.1_max,1562166,438325,0.0516347661614418,1.1510869264602661,0.0,0.0,0.04905863106250763,1.1207091808319092,0.0,0.0,3413,900,0.002184787020073411,0.00205327097473336,15,0.9897641729058315,0.9865457888018899,0.9891867342338052,0.9897641729058315,0.9865457888018899,0.9891867342338052,0.002184787020073411,0.00205327097473336,1562166.0,438325.0,6826.0,6826.0,unfiltered_not_run_no_padding
584,Feature 584,24.53125,2.453125,dynamic_0.1_max,1562166,438325,0.22602955996990204,1.4541515111923218,0.0,9.1015625,0.2329249083995819,1.471329689025879,0.0,9.109375,38232,11109,0.02447371150057036,0.025344208064792106,15,0.64042088580329,0.7130970689433613,0.656135854496767,0.64042088580329,0.7130970689433613,0.656135854496767,0.02447371150057036,0.025344208064792106,1562166.0,438325.0,76464.0,76464.0,unfiltered_not_run_no_padding
585,Feature 585,99.5625,9.95625,dynamic_0.1_max,1562166,438325,0.07691780477762222,1.234937071800232,0.0,0.0,0.08028357475996017,1.2079614400863647,0.0,0.0,4944,1496,0.0031648365154535434,0.003412992642445674,15,0.7737509428211136,0.8361142572486696,0.7752575147401319,0.7737509428211136,0.8361142572486696,0.7752575147401319,0.0031648365154535434,0.003412992642445674,1562166.0,438325.0,9888.0,9888.0,unfiltered_not_run_no_padding
586,Feature 586,63.25,6.325,dynamic_0.1_max,1562166,438325,0.1485496312379837,1.8864985704421997,0.0,0.0,0.13934831321239471,1.806500792503357,0.0,0.0,12596,3405,0.008063163581847256,0.007768208521074545,15,0.949988888195618,0.9624435837306249,0.9491119152603285,0.949988888195618,0.9624435837306249,0.9491119152603285,0.008063163581847256,0.007768208521074545,1562166.0,438325.0,25192.0,25192.0,unfiltered_not_run_no_padding
587,Feature 587,180.875,18.087500000000002,dynamic_0.1_max,1562166,438325,0.04131822660565376,1.091693639755249,0.0,0.0,0.03851061314344406,1.0549404621124268,0.0,0.0,2126,527,0.0013609309125918755,0.0012023042263160897,15,0.9973426893792517,0.9981922424552622,0.9958209609167661,0.9973426893792517,0.9981922424552622,0.9958209609167661,0.0013609309125918755,0.0012023042263160897,1562166.0,438325.0,4252.0,4252.0,unfiltered_not_run_no_padding
588,Feature 588,114.75,11.475000000000001,dynamic_0.1_max,1562166,438325,0.07359879463911057,1.3120276927947998,0.0,0.0,0.10376588255167007,1.5864273309707642,0.0,0.0,3201,1362,0.002049078010915613,0.003107283408429818,15,0.7252007240753251,0.7379612291423997,0.7284333606702649,0.7252007240753251,0.7379612291423997,0.7284333606702649,0.002049078010915613,0.003107283408429818,1562166.0,438325.0,6402.0,6402.0,unfiltered_not_run_no_padding
589,Feature 589,119.625,11.9625,dynamic_0.1_max,1562166,438325,0.009149152785539627,0.7470841407775879,0.0,0.0,0.018923217430710793,0.8402001857757568,0.0,0.0,250,235,0.00016003420891249714,0.0005361318656248217,15,0.9198311480736252,0.9777909863075838,0.9121610151999274,0.9198311480736252,0.9777909863075838,0.9121610151999274,0.00016003420891249714,0.0005361318656248217,1562166.0,438325.0,500.0,500.0,unfiltered_not_run_no_padding
590,Feature 590,137.625,13.762500000000001,dynamic_0.1_max,1562166,438325,0.051700953394174576,1.2912991046905518,0.0,0.0,0.048865318298339844,1.2490195035934448,0.0,0.0,2375,632,0.0015203249846687228,0.0014418525067016483,15,0.9904616598501921,0.9894064906108544,0.990408093968644,0.9904616598501921,0.9894064906108544,0.990408093968644,0.0015203249846687228,0.0014418525067016483,1562166.0,438325.0,4750.0,4750.0,unfiltered_not_run_no_padding
591,Feature 591,66.875,6.6875,dynamic_0.1_max,1562166,438325,0.10395116358995438,1.4558448791503906,0.0,0.0,0.10413944721221924,1.41454017162323,0.0,0.0,9962,2949,0.006377043156745186,0.006727884560542976,15,0.8427449871044685,0.8936528998468058,0.8468046189163947,0.8427449871044685,0.8936528998468058,0.8468046189163947,0.006377043156745186,0.006727884560542976,1562166.0,438325.0,19924.0,19924.0,unfiltered_not_run_no_padding
592,Feature 592,147.625,14.762500000000001,dynamic_0.1_max,1562166,438325,0.01820819266140461,0.7628844380378723,0.0,0.0,0.016295235604047775,0.5724751949310303,0.0,0.0,446,129,0.0002855010286998949,0.00029430217304511494,15,0.7956446041171905,0.8070421533077725,0.7932773225050048,0.7956446041171905,0.8070421533077725,0.7932773225050048,0.0002855010286998949,0.00029430217304511494,1562166.0,438325.0,892.0,892.0,unfiltered_not_run_no_padding
593,Feature 593,78.75,7.875,dynamic_0.1_max,1562166,438325,0.005733075551688671,0.5200288891792297,0.0,0.0,0.008773491717875004,0.5866167545318604,0.0,0.0,266,127,0.00017027639828289695,0.0002897393486568186,15,0.9735793670807786,0.9851188599063171,0.973763334541215,0.9735793670807786,0.9851188599063171,0.973763334541215,0.00017027639828289695,0.0002897393486568186,1562166.0,438325.0,532.0,532.0,unfiltered_not_run_no_padding
594,Feature 594,119.1875,11.918750000000001,dynamic_0.1_max,1562166,438325,0.026829469949007034,1.2657432556152344,0.0,0.0,0.019296273589134216,1.04708731174469,0.0,0.0,871,201,0.00055755918385114,0.0004585638510237837,15,0.9614008558244103,0.9890626502476797,0.9668235635691589,0.9614008558244103,0.9890626502476797,0.9668235635691589,0.00055755918385114,0.0004585638510237837,1562166.0,438325.0,1742.0,1742.0,unfiltered_not_run_no_padding
595,Feature 595,67.75,6.775,dynamic_0.1_max,1562166,438325,0.009979578666388988,0.47697681188583374,0.0,0.0,0.01085748989135027,0.481926828622818,0.0,0.0,991,309,0.0006343756041291386,0.000704956367991787,15,0.8961371710025459,0.9588397245230745,0.901469851436025,0.8961371710025459,0.9588397245230745,0.901469851436025,0.0006343756041291386,0.000704956367991787,1562166.0,438325.0,1982.0,1982.0,unfiltered_not_run_no_padding
596,Feature 596,69.875,6.987500000000001,dynamic_0.1_max,1562166,438325,0.11340989917516708,1.2522131204605103,0.0,0.0,0.10077550262212753,1.175135612487793,0.0,0.0,15188,3823,0.009722398259852025,0.008721838818228484,15,0.790394357478819,0.8559376744900518,0.7883422401178695,0.790394357478819,0.8559376744900518,0.7883422401178695,0.009722398259852025,0.008721838818228484,1562166.0,438325.0,30376.0,30376.0,unfiltered_not_run_no_padding
597,Feature 597,147.25,14.725000000000001,dynamic_0.1_max,1562166,438325,0.015834935009479523,0.7597010135650635,0.0,0.0,0.020050762221217155,0.9588359594345093,0.0,0.0,433,136,0.00027717924983644505,0.0003102720584041522,15,0.9537973591975422,0.9804545292234227,0.9507509048271273,0.9537973591975422,0.9804545292234227,0.9507509048271273,0.00027717924983644505,0.0003102720584041522,1562166.0,438325.0,866.0,866.0,unfiltered_not_run_no_padding
598,Feature 598,132.375,13.2375,dynamic_0.1_max,1562166,438325,0.0890231728553772,1.669925332069397,0.0,0.0,0.1234419047832489,2.069683074951172,0.0,0.0,3909,1491,0.0025022948905558053,0.003401585581474933,15,0.8352928962080168,0.9182338959748686,0.8338374254156746,0.8352928962080168,0.9182338959748686,0.8338374254156746,0.0025022948905558053,0.003401585581474933,1562166.0,438325.0,7818.0,7818.0,unfiltered_not_run_no_padding
599,Feature 599,101.0625,10.106250000000001,dynamic_0.1_max,1562166,438325,0.09783302992582321,1.5368510484695435,0.0,0.0,0.11888284236192703,1.7505370378494263,0.0,0.0,5834,1922,0.003734558299182033,0.004384874237152798,15,0.6969563472085272,0.8083195003030199,0.7028761027177137,0.6969563472085272,0.8083195003030199,0.7028761027177137,0.003734558299182033,0.004384874237152798,1562166.0,438325.0,11668.0,11668.0,unfiltered_not_run_no_padding
600,Feature 600,79.4375,7.9437500000000005,dynamic_0.1_max,1562166,438325,0.13341334462165833,1.545069932937622,0.0,0.0,0.12177864462137222,1.4740800857543945,0.0,0.0,12391,3147,0.007931935530539008,0.007179604174984315,15,0.7958413239749692,0.9119885419256608,0.7985791325594751,0.7958413239749692,0.9119885419256608,0.7985791325594751,0.007931935530539008,0.007179604174984315,1562166.0,438325.0,24782.0,24782.0,unfiltered_not_run_no_padding
