run_label,sae_release,sae_id,feature_id,feature_name,max_activation,threshold,threshold_strategy,train_token_count_filtered,test_token_count_filtered,train_activation_mean,train_activation_std,train_activation_p95,train_activation_p99,test_activation_mean,test_activation_std,test_activation_p95,test_activation_p99,train_positive_count_filtered,test_positive_count_filtered,train_positive_fraction_filtered,test_positive_fraction_filtered,activating_examples_count,probe_a_auc_filtered,probe_b_auc_filtered,probe_c_auc_filtered,probe_a_auc_unfiltered,probe_b_auc_unfiltered,probe_c_auc_unfiltered,train_positive_fraction_unfiltered,test_positive_fraction_unfiltered,train_token_count_unfiltered,test_token_count_unfiltered,balanced_train_size_filtered,balanced_train_size_unfiltered,notes
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,548,Feature 548,175.625,17.5625,dynamic_0.1_max,2413143,587141,0.01441978383809328,1.1009471416473389,0.0,0.0,0.019507212564349174,1.3995904922485352,0.0,0.0,344,120,0.00014255267922373436,0.00020438020850187605,15,0.9944128844340039,0.9944360451613599,0.9937895890152708,0.9944128844340039,0.9944360451613599,0.9937895890152708,0.00014255267922373436,0.00020438020850187605,2413143.0,587141.0,688.0,688.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,549,Feature 549,93.5,9.35,dynamic_0.1_max,2413143,587141,5.80748987197876,9.969474792480469,27.375,39.96875,5.876408576965332,9.87255573272705,26.90625,39.03125,661156,165226,0.27398127670013755,0.2814077027494248,15,0.6015276237862058,0.7214700755952993,0.6218808699368772,0.6015276237862058,0.7214700755952993,0.6218808699368772,0.27398127670013755,0.2814077027494248,2413143.0,587141.0,1322312.0,1322312.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,550,Feature 550,138.125,13.8125,dynamic_0.1_max,2413143,587141,0.0009073812398128211,0.1360202133655548,0.0,0.0,0.0007833909476175904,0.11672019958496094,0.0,0.0,24,8,9.94553575979542e-06,1.3625347233458403e-05,15,,,,,,,,,,,,,insufficient_positive_examples_filtered
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,551,Feature 551,172.75,17.275000000000002,dynamic_0.1_max,2413143,587141,0.0330478809773922,1.0753133296966553,0.0,0.0,0.02988094463944435,1.0033469200134277,0.0,0.0,942,216,0.00039036227857197023,0.0003678843753033769,15,0.9725822988299029,0.9737172196901932,0.972261689533807,0.9725822988299029,0.9737172196901932,0.972261689533807,0.00039036227857197023,0.0003678843753033769,2413143.0,587141.0,1884.0,1884.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,552,Feature 552,128.0,12.8,dynamic_0.1_max,2413143,587141,0.22307655215263367,2.5116114616394043,0.0,8.28125,0.1814626008272171,2.30646014213562,0.0,0.0,14934,2850,0.0061886096265327,0.004854029951919556,15,0.8676611137679022,0.9349179766138519,0.8670617041430358,0.8676611137679022,0.9349179766138519,0.8670617041430358,0.0061886096265327,0.004854029951919556,2413143.0,587141.0,29868.0,29868.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,553,Feature 553,58.4375,5.84375,dynamic_0.1_max,2413143,587141,0.1024184301495552,1.3086436986923218,0.0,0.0,0.097886823117733,1.2618892192840576,0.0,0.0,18120,4289,0.007508879498645542,0.007304889285537886,15,0.9198108981184148,0.9411820249400757,0.9202681631468018,0.9198108981184148,0.9411820249400757,0.9202681631468018,0.007508879498645542,0.007304889285537886,2413143.0,587141.0,36240.0,36240.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,554,Feature 554,134.5,13.450000000000001,dynamic_0.1_max,2413143,587141,0.018924342468380928,0.7026926875114441,0.0,0.0,0.029173072427511215,0.9430913329124451,0.0,0.0,916,387,0.00037958794816552523,0.0006591261724185503,15,0.6565342580829163,0.771395671992063,0.6420715722559941,0.6565342580829163,0.771395671992063,0.6420715722559941,0.00037958794816552523,0.0006591261724185503,2413143.0,587141.0,1832.0,1832.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,555,Feature 555,128.375,12.8375,dynamic_0.1_max,2413143,587141,0.07654614746570587,1.4345782995224,0.0,0.0,0.07448169589042664,1.4002513885498047,0.0,0.0,3659,860,0.0015162798060454768,0.0014647248275967784,15,0.8486848565710791,0.8929874784624865,0.8395422458545655,0.8486848565710791,0.8929874784624865,0.8395422458545655,0.0015162798060454768,0.0014647248275967784,2413143.0,587141.0,7318.0,7318.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,556,Feature 556,69.375,6.9375,dynamic_0.1_max,2413143,587141,0.05505133792757988,0.9641910791397095,0.0,0.0,0.02872110716998577,0.5491297841072083,0.0,0.0,10574,1753,0.004381837296836532,0.0029856542125315725,15,0.852412460428048,0.879571367005263,0.8531195920700331,0.852412460428048,0.879571367005263,0.8531195920700331,0.004381837296836532,0.0029856542125315725,2413143.0,587141.0,21148.0,21148.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,557,Feature 557,134.5,13.450000000000001,dynamic_0.1_max,2413143,587141,0.09054624289274216,1.723809838294983,0.0,0.0,0.10174767673015594,1.9114867448806763,0.0,0.0,5430,1503,0.002250177465653714,0.0025598621114859975,15,0.7332010028871232,0.8731544943516991,0.7359237126306095,0.7332010028871232,0.8731544943516991,0.7359237126306095,0.002250177465653714,0.0025598621114859975,2413143.0,587141.0,10860.0,10860.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,558,Feature 558,159.375,15.9375,dynamic_0.1_max,2413143,587141,0.0746142640709877,1.4387696981430054,0.0,0.0,0.07408690452575684,1.4499311447143555,0.0,0.0,2830,653,0.00117274442500921,0.0011121689679310421,15,0.9188001413057376,0.9337156897893915,0.9229425386085665,0.9188001413057376,0.9337156897893915,0.9229425386085665,0.00117274442500921,0.0011121689679310421,2413143.0,587141.0,5660.0,5660.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,559,Feature 559,100.5,10.05,dynamic_0.1_max,2413143,587141,0.049724213778972626,1.3194319009780884,0.0,0.0,0.05502470210194588,1.3974086046218872,0.0,0.0,3807,1060,0.0015776106098975486,0.0018053585084332384,15,0.9430538136704847,0.9716063298997277,0.9454236379136595,0.9430538136704847,0.9716063298997277,0.9454236379136595,0.0015776106098975486,0.0018053585084332384,2413143.0,587141.0,7614.0,7614.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,560,Feature 560,95.6875,9.56875,dynamic_0.1_max,2413143,587141,0.04239971190690994,0.9418157935142517,0.0,0.0,0.06349588930606842,1.210310935974121,0.0,0.0,5163,1755,0.0021395333803259898,0.0029890605493399372,15,0.8553328934064038,0.9200526726743615,0.8561605227331773,0.8553328934064038,0.9200526726743615,0.8561605227331773,0.0021395333803259898,0.0029890605493399372,2413143.0,587141.0,10326.0,10326.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,561,Feature 561,165.375,16.5375,dynamic_0.1_max,2413143,587141,0.017504669725894928,0.6738314628601074,0.0,0.0,0.014848521910607815,0.49768707156181335,0.0,0.0,509,90,0.00021092823757232787,0.00015328515637640704,15,0.8148343821727395,0.9271676187891303,0.8233263095256346,0.8148343821727395,0.9271676187891303,0.8233263095256346,0.00021092823757232787,0.00015328515637640704,2413143.0,587141.0,1018.0,1018.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,562,Feature 562,147.25,14.725000000000001,dynamic_0.1_max,2413143,587141,0.018116770312190056,0.7771022915840149,0.0,0.0,0.006282376125454903,0.32821330428123474,0.0,0.0,1052,114,0.00043594598413769926,0.00019416119807678223,15,0.9016054851955612,0.9265297175876335,0.9043356638696108,0.9016054851955612,0.9265297175876335,0.9043356638696108,0.00043594598413769926,0.00019416119807678223,2413143.0,587141.0,2104.0,2104.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,563,Feature 563,200.375,20.0375,dynamic_0.1_max,2413143,587141,0.017099324613809586,0.8643329739570618,0.0,0.0,0.011119148693978786,0.6800850629806519,0.0,0.0,632,91,0.0002618991083412794,0.00015498832478058933,15,0.9859678350777916,0.9989829010951573,0.9854879444718471,0.9859678350777916,0.9989829010951573,0.9854879444718471,0.0002618991083412794,0.00015498832478058933,2413143.0,587141.0,1264.0,1264.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,564,Feature 564,78.3125,7.831250000000001,dynamic_0.1_max,2413143,587141,0.19153378903865814,2.0336673259735107,0.0,8.421875,0.2036387324333191,2.0936856269836426,0.0,8.7421875,27617,7174,0.011444410878261256,0.012218530131603823,15,0.743972522793755,0.8284565228252709,0.7303884792616434,0.743972522793755,0.8284565228252709,0.7303884792616434,0.011444410878261256,0.012218530131603823,2413143.0,587141.0,55234.0,55234.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,565,Feature 565,126.625,12.662500000000001,dynamic_0.1_max,2413143,587141,0.1620921939611435,2.1375935077667236,0.0,0.0,0.22758087515830994,2.536764621734619,0.0,8.434374999999818,10395,3631,0.004307660175961392,0.006184204475585932,15,0.8106583650662966,0.8905523957592208,0.8096328491570361,0.8106583650662966,0.8905523957592208,0.8096328491570361,0.004307660175961392,0.006184204475585932,2413143.0,587141.0,20790.0,20790.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,566,Feature 566,117.3125,11.731250000000001,dynamic_0.1_max,2413143,587141,0.04336525499820709,0.8425101041793823,0.0,0.0,0.04763910919427872,0.8677529692649841,0.0,0.0,2355,684,0.0009759056964299257,0.0011649671884606935,15,0.7425943304877489,0.8085792824762222,0.7414634525933596,0.7425943304877489,0.8085792824762222,0.7414634525933596,0.0009759056964299257,0.0011649671884606935,2413143.0,587141.0,4710.0,4710.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,567,Feature 567,117.75,11.775,dynamic_0.1_max,2413143,587141,0.08835125714540482,1.2905908823013306,0.0,0.0,0.09326174110174179,1.3634076118469238,0.0,0.0,6287,1677,0.0026053159717430753,0.0028562134138137175,15,0.7259014629771483,0.7922611398292504,0.72171151278889,0.7259014629771483,0.7922611398292504,0.72171151278889,0.0026053159717430753,0.0028562134138137175,2413143.0,587141.0,12574.0,12574.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,568,Feature 568,113.25,11.325000000000001,dynamic_0.1_max,2413143,587141,0.05263686180114746,1.1893246173858643,0.0,0.0,0.05306561663746834,1.2156322002410889,0.0,0.0,4017,978,0.0016646340477957586,0.0016656986992902897,15,0.6894303545744533,0.8717584338397437,0.6904718772311031,0.6894303545744533,0.8717584338397437,0.6904718772311031,0.0016646340477957586,0.0016656986992902897,2413143.0,587141.0,8034.0,8034.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,569,Feature 569,74.625,7.4625,dynamic_0.1_max,2413143,587141,0.09387534111738205,1.1676968336105347,0.0,0.0,0.08174649626016617,1.1058772802352905,0.0,0.0,17636,3674,0.007308311194156335,0.006257440716965771,15,0.7372637507558705,0.8351327028854948,0.7460414613907785,0.7372637507558705,0.8351327028854948,0.7460414613907785,0.007308311194156335,0.006257440716965771,2413143.0,587141.0,35272.0,35272.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,570,Feature 570,120.875,12.0875,dynamic_0.1_max,2413143,587141,0.10581722110509872,1.3932217359542847,0.0,0.0,0.12244758754968643,1.4913945198059082,0.0,0.0,7292,2126,0.0030217852816845085,0.0036209360272915704,15,0.8896694007789671,0.9070107162668614,0.8822676347260443,0.8896694007789671,0.9070107162668614,0.8822676347260443,0.0030217852816845085,0.0036209360272915704,2413143.0,587141.0,14584.0,14584.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,571,Feature 571,183.375,18.337500000000002,dynamic_0.1_max,2413143,587141,0.05305555462837219,2.0210254192352295,0.0,0.0,0.05229350924491882,2.02040958404541,0.0,0.0,1612,376,0.0006680084851995924,0.0006403913199725449,15,0.9922994358174854,0.9971056048209521,0.9908722927425185,0.9922994358174854,0.9971056048209521,0.9908722927425185,0.0006680084851995924,0.0006403913199725449,2413143.0,587141.0,3224.0,3224.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,572,Feature 572,106.1875,10.61875,dynamic_0.1_max,2413143,587141,0.015535302460193634,0.46195560693740845,0.0,0.0,0.022242141887545586,0.6831473708152771,0.0,0.0,2841,819,0.0011773027955657828,0.001394894923025304,15,0.9890451468159621,0.9958743608606653,0.989154367451617,0.9890451468159621,0.9958743608606653,0.989154367451617,0.0011773027955657828,0.001394894923025304,2413143.0,587141.0,5682.0,5682.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,573,Feature 573,110.375,11.037500000000001,dynamic_0.1_max,2413143,587141,0.1751052290201187,2.4911251068115234,0.0,0.0,0.178331658244133,2.512485980987549,0.0,0.0,11078,2724,0.004590693547792236,0.004639430732992586,15,0.8815903121490527,0.9001080951623823,0.8772310510651431,0.8815903121490527,0.9001080951623823,0.8772310510651431,0.004590693547792236,0.004639430732992586,2413143.0,587141.0,22156.0,22156.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,574,Feature 574,30.171875,3.0171875000000004,dynamic_0.1_max,2413143,587141,0.004444657359272242,0.32970935106277466,0.0,0.0,0.004915423691272736,0.3347427248954773,0.0,0.0,476,147,0.00019725312590260918,0.00025036575541479816,15,0.8891943094644851,0.8145315094252026,0.8967469773764216,0.8891943094644851,0.8145315094252026,0.8967469773764216,0.00019725312590260918,0.00025036575541479816,2413143.0,587141.0,952.0,952.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,575,Feature 575,125.6875,12.568750000000001,dynamic_0.1_max,2413143,587141,0.07521732151508331,1.261557936668396,0.0,0.0,0.0721617043018341,1.1911299228668213,0.0,0.0,4389,1011,0.0018187898520725875,0.0017219032566283057,15,0.7612145428826069,0.7934491345713252,0.7652962710712758,0.7612145428826069,0.7934491345713252,0.7652962710712758,0.0018187898520725875,0.0017219032566283057,2413143.0,587141.0,8778.0,8778.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,576,Feature 576,118.9375,11.89375,dynamic_0.1_max,2413143,587141,0.06384800374507904,1.0891364812850952,0.0,0.0,0.0638245940208435,1.046363115310669,0.0,0.0,4353,1079,0.0018038715484328944,0.001837718708112702,15,0.8239376322095109,0.8651032847385196,0.82415027265016,0.8239376322095109,0.8651032847385196,0.82415027265016,0.0018038715484328944,0.001837718708112702,2413143.0,587141.0,8706.0,8706.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,577,Feature 577,68.8125,6.8812500000000005,dynamic_0.1_max,2413143,587141,0.016335565596818924,0.531450092792511,0.0,0.0,0.007475032936781645,0.2852126955986023,0.0,0.0,2975,453,0.0012328320368913074,0.000771535287094582,15,0.618769776147213,0.7270647563448024,0.6203829625190028,0.618769776147213,0.7270647563448024,0.6203829625190028,0.0012328320368913074,0.000771535287094582,2413143.0,587141.0,5950.0,5950.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,578,Feature 578,145.75,14.575000000000001,dynamic_0.1_max,2413143,587141,0.05922049283981323,1.3835071325302124,0.0,0.0,0.06081090122461319,1.3865474462509155,0.0,0.0,3864,947,0.0016012312573270627,0.0016129004787606383,15,0.9882263642485394,0.990450915300595,0.9895253708998581,0.9882263642485394,0.990450915300595,0.9895253708998581,0.0016012312573270627,0.0016129004787606383,2413143.0,587141.0,7728.0,7728.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,579,Feature 579,111.5,11.15,dynamic_0.1_max,2413143,587141,0.06619296967983246,1.6852364540100098,0.0,0.0,0.07109829783439636,1.7493447065353394,0.0,0.0,3701,965,0.0015336844936251189,0.0016435575100359199,15,0.9816012093062856,0.9874517828594656,0.9817610650952346,0.9816012093062856,0.9874517828594656,0.9817610650952346,0.0015336844936251189,0.0016435575100359199,2413143.0,587141.0,7402.0,7402.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,580,Feature 580,64.6875,6.46875,dynamic_0.1_max,2413143,587141,0.006360101979225874,0.33582669496536255,0.0,0.0,0.0050651030614972115,0.2553671896457672,0.0,0.0,1263,282,0.000523383819359234,0.0004802934899794087,15,0.6990013150790181,0.7714032708498286,0.7106954442728092,0.6990013150790181,0.7714032708498286,0.7106954442728092,0.000523383819359234,0.0004802934899794087,2413143.0,587141.0,2526.0,2526.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,581,Feature 581,150.0,15.0,dynamic_0.1_max,2413143,587141,0.04179803654551506,1.3359767198562622,0.0,0.0,0.052764903753995895,1.5889843702316284,0.0,0.0,1409,445,0.0005838858285646561,0.0007579099398611237,15,0.99373567008575,0.9941083416973177,0.9939680397236523,0.99373567008575,0.9941083416973177,0.9939680397236523,0.0005838858285646561,0.0007579099398611237,2413143.0,587141.0,2818.0,2818.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,582,Feature 582,81.9375,8.19375,dynamic_0.1_max,2413143,587141,0.06672360002994537,1.168867826461792,0.0,0.0,0.06785493344068527,1.152362585067749,0.0,0.0,9169,2336,0.0037996090575651755,0.003978601392169854,15,0.9476448053226499,0.9536006104013363,0.9479764465013687,0.9476448053226499,0.9536006104013363,0.9479764465013687,0.0037996090575651755,0.003978601392169854,2413143.0,587141.0,18338.0,18338.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,583,Feature 583,98.375,9.8375,dynamic_0.1_max,2413143,587141,0.048447370529174805,1.0897475481033325,0.0,0.0,0.04978078976273537,1.1456694602966309,0.0,0.0,5034,1229,0.0020860761256170893,0.002093193968740047,15,0.9935718733914071,0.9950013258696899,0.9930653837818515,0.9935718733914071,0.9950013258696899,0.9930653837818515,0.0020860761256170893,0.002093193968740047,2413143.0,587141.0,10068.0,10068.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,584,Feature 584,25.03125,2.5031250000000003,dynamic_0.1_max,2413143,587141,0.22046154737472534,1.4318360090255737,0.0,9.0,0.22898688912391663,1.4687628746032715,0.0,9.15625,57940,14475,0.024010180913439445,0.024653362650538798,15,0.6612796628624374,0.7218588418799814,0.6693635243846635,0.6612796628624374,0.7218588418799814,0.6693635243846635,0.024010180913439445,0.024653362650538798,2413143.0,587141.0,115880.0,115880.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,585,Feature 585,99.5625,9.95625,dynamic_0.1_max,2413143,587141,0.07511647790670395,1.2132302522659302,0.0,0.0,0.09555291384458542,1.3969944715499878,0.0,0.0,7500,2334,0.003107979924936069,0.003975195055361489,15,0.8052425099433232,0.8825942446250685,0.8090225066804387,0.8052425099433232,0.8825942446250685,0.8090225066804387,0.003107979924936069,0.003975195055361489,2413143.0,587141.0,15000.0,15000.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,586,Feature 586,63.25,6.325,dynamic_0.1_max,2413143,587141,0.14774487912654877,1.8866441249847412,0.0,0.0,0.14800456166267395,1.8749021291732788,0.0,0.0,19340,4773,0.00801444423310181,0.00812922279316212,15,0.9534262045652789,0.9695701279587301,0.9524812826790948,0.9534262045652789,0.9695701279587301,0.9524812826790948,0.00801444423310181,0.00812922279316212,2413143.0,587141.0,38680.0,38680.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,587,Feature 587,180.875,18.087500000000002,dynamic_0.1_max,2413143,587141,0.03869225084781647,1.0355340242385864,0.0,0.0,0.04918770492076874,1.3710919618606567,0.0,0.0,3046,824,0.0012622542468473687,0.0014034107650462155,15,0.9983481652648519,0.9997481046362623,0.9984029523046539,0.9983481652648519,0.9997481046362623,0.9984029523046539,0.0012622542468473687,0.0014034107650462155,2413143.0,587141.0,6092.0,6092.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,588,Feature 588,114.75,11.475000000000001,dynamic_0.1_max,2413143,587141,0.07292255014181137,1.2565292119979858,0.0,0.0,0.07690481841564178,1.3384177684783936,0.0,0.0,4935,1304,0.0020450507906079334,0.0022209315990537196,15,0.6757756554616927,0.7287553234750456,0.6747401037743376,0.6757756554616927,0.7287553234750456,0.6747401037743376,0.0020450507906079334,0.0022209315990537196,2413143.0,587141.0,9870.0,9870.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,589,Feature 589,119.625,11.9625,dynamic_0.1_max,2413143,587141,0.009714272804558277,0.7500622272491455,0.0,0.0,0.009703882038593292,0.5994732975959778,0.0,0.0,443,153,0.00018357801423289047,0.00026058476583989195,15,0.934587460362063,0.98519282508854,0.9365788662724885,0.934587460362063,0.98519282508854,0.9365788662724885,0.00018357801423289047,0.00026058476583989195,2413143.0,587141.0,886.0,886.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,590,Feature 590,149.5,14.950000000000001,dynamic_0.1_max,2413143,587141,0.04924522340297699,1.2640173435211182,0.0,0.0,0.0504327118396759,1.2469497919082642,0.0,0.0,3429,855,0.0014209684216807707,0.0014562089855758669,15,0.9934622421370581,0.9924274099863003,0.993423230579858,0.9934622421370581,0.9924274099863003,0.993423230579858,0.0014209684216807707,0.0014562089855758669,2413143.0,587141.0,6858.0,6858.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,591,Feature 591,68.625,6.862500000000001,dynamic_0.1_max,2413143,587141,0.10574468225240707,1.4880893230438232,0.0,0.0,0.1185527890920639,1.5301930904388428,0.0,0.0,15493,4263,0.006420257730271268,0.007260606907029146,15,0.8828876523017818,0.9291752627300822,0.8785029435064237,0.8828876523017818,0.9291752627300822,0.8785029435064237,0.006420257730271268,0.007260606907029146,2413143.0,587141.0,30986.0,30986.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,592,Feature 592,147.625,14.762500000000001,dynamic_0.1_max,2413143,587141,0.01822522096335888,0.6699442267417908,0.0,0.0,0.01469532959163189,0.7105294466018677,0.0,0.0,750,123,0.0003107979924936069,0.00020948971371442294,15,0.763002897627244,0.8683190681788764,0.7692798619740112,0.763002897627244,0.8683190681788764,0.7692798619740112,0.0003107979924936069,0.00020948971371442294,2413143.0,587141.0,1500.0,1500.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,593,Feature 593,78.75,7.875,dynamic_0.1_max,2413143,587141,0.006729119922965765,0.5630223155021667,0.0,0.0,0.005396249704062939,0.4651837944984436,0.0,0.0,465,99,0.00019269475534603627,0.00016861367201404773,15,0.9734081542665938,0.9919843121028045,0.9743718025578608,0.9734081542665938,0.9919843121028045,0.9743718025578608,0.00019269475534603627,0.00016861367201404773,2413143.0,587141.0,930.0,930.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,594,Feature 594,120.0625,12.006250000000001,dynamic_0.1_max,2413143,587141,0.02544284053146839,1.2188818454742432,0.0,0.0,0.017281677573919296,1.0523245334625244,0.0,0.0,1328,194,0.0005503196453753465,0.00033041467041136624,15,0.9752648419633737,0.9958493459928651,0.9743583998056412,0.9752648419633737,0.9958493459928651,0.9743583998056412,0.0005503196453753465,0.00033041467041136624,2413143.0,587141.0,2656.0,2656.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,595,Feature 595,67.75,6.775,dynamic_0.1_max,2413143,587141,0.008464955724775791,0.43341007828712463,0.0,0.0,0.010483574122190475,0.4784198999404907,0.0,0.0,1319,395,0.0005465900694654233,0.0006727515196520087,15,0.9187837796847984,0.956727636701487,0.9201358451225548,0.9187837796847984,0.956727636701487,0.9201358451225548,0.0005465900694654233,0.0006727515196520087,2413143.0,587141.0,2638.0,2638.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,596,Feature 596,69.875,6.987500000000001,dynamic_0.1_max,2413143,587141,0.11178497225046158,1.239279866218567,0.0,0.0,0.11027032136917114,1.2344944477081299,0.0,0.0,23190,5544,0.009609873927902324,0.009442365632786673,15,0.7999624166090165,0.8685152750566603,0.8078009405577078,0.7999624166090165,0.8685152750566603,0.8078009405577078,0.009609873927902324,0.009442365632786673,2413143.0,587141.0,46380.0,46380.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,597,Feature 597,154.375,15.4375,dynamic_0.1_max,2413143,587141,0.016092225909233093,0.784302294254303,0.0,0.0,0.019083470106124878,0.9086641669273376,0.0,0.0,603,166,0.00024988158596485994,0.00028272595509426187,15,0.9731919782712776,0.9840523472141472,0.9731212254786,0.9731919782712776,0.9840523472141472,0.9731212254786,0.00024988158596485994,0.00028272595509426187,2413143.0,587141.0,1206.0,1206.0,unfiltered_not_run_no_padding
layer20_width16k_l0_71,gemma-scope-2b-pt-res,layer_20/width_16k/average_l0_71,598,Feature 598,140.5,14.05,dynamic_0.1_max,2413143,587141,0.11160973459482193,1.9582573175430298,0.0,0.0,0.09901631623506546,1.814151644706726,0.0,0.0,6989,1576,0.002896222892717091,0.0026841934049913053,15,0.9051475491521681,0.9495105788755976,0.9026034370206292,0.9051475491521681,0.9495105788755976,0.9026034370206292,0.002896222892717091,0.0026841934049913053,2413143.0,587141.0,13978.0,13978.0,unfiltered_not_run_no_padding
